@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
454,'2023/11/29 08:57:20:622',2,473.81842,258.121033,462.989532,210.245789,395.848053,203.664902,413.729004,197.462555,431.649292,207.383102,415.32077,209.554062,470.086029,211.363449,485.707581,205.575806,495.155609,213.38443,484.477051,216.492508,416.608093,306.551575,446.958374,298.775452,475.776611,298.58548,486.712463,306.812805,474.023621,311.160828,445.516235,311.055481,2
455,'2023/11/29 08:57:20:643',2,473.81842,258.121033,462.989532,210.245789,395.848053,203.664902,413.729004,197.462555,431.649292,207.383102,415.32077,209.554062,470.086029,211.363449,485.707581,205.575806,495.155609,213.38443,484.477051,216.492508,416.608093,306.551575,446.958374,298.775452,475.776611,298.58548,486.712463,306.812805,474.023621,311.160828,445.516235,311.055481,2
456,'2023/11/29 08:57:20:655',2,474.423279,255.067429,464.08197,207.824295,397.643738,201.134064,415.439026,195.08017,433.126404,205.071716,416.798798,207.073044,471.660828,209.588837,487.351288,204.137833,496.905945,212.120361,486.147675,214.937393,418.268982,303.359924,448.25769,295.609711,476.922607,295.900024,488.256104,304.604767,475.142426,307.708496,446.871429,307.159424,2
457,'2023/11/29 08:57:20:676',2,474.423279,255.067429,464.08197,207.824295,397.643738,201.134064,415.439026,195.08017,433.126404,205.071716,416.798798,207.073044,471.660828,209.588837,487.351288,204.137833,496.905945,212.120361,486.147675,214.937393,418.268982,303.359924,448.25769,295.609711,476.922607,295.900024,488.256104,304.604767,475.142426,307.708496,446.871429,307.159424,2
458,'2023/11/29 08:57:20:689',2,476.072601,252.666229,465.785248,206.414612,398.388153,199.908859,416.452026,194.074707,434.199554,203.948456,417.655914,205.83168,473.513855,209.038589,489.284912,204.132629,498.930176,212.241867,488.15509,214.697266,418.990967,301.97699,449.355194,293.819946,478.41629,294.500305,489.741455,304.056152,476.545776,306.594116,447.880615,305.65802,2
459,'2023/11/29 08:57:20:711',2,476.072601,252.666229,465.785248,206.414612,398.388153,199.908859,416.452026,194.074707,434.199554,203.948456,417.655914,205.83168,473.513855,209.038589,489.284912,204.132629,498.930176,212.241867,488.15509,214.697266,418.990967,301.97699,449.355194,293.819946,478.41629,294.500305,489.741455,304.056152,476.545776,306.594116,447.880615,305.65802,2
460,'2023/11/29 08:57:20:722',2,474.763336,250.272232,465.298889,204.101105,398.470947,197.213699,416.523682,191.447067,434.151367,201.576172,417.520355,203.160263,473.513458,207.049515,489.522461,202.175522,499.367798,210.548187,488.345215,212.770248,417.715118,298.526428,448.029846,290.729126,477.29538,291.967438,489.181641,301.768066,475.358337,303.736572,446.463867,302.300598,2
461,'2023/11/29 08:57:20:760',2,474.763336,250.272232,465.298889,204.101105,398.470947,197.213699,416.523682,191.447067,434.151367,201.576172,417.520355,203.160263,473.513458,207.049515,489.522461,202.175522,499.367798,210.548187,488.345215,212.770248,417.715118,298.526428,448.029846,290.729126,477.29538,291.967438,489.181641,301.768066,475.358337,303.736572,446.463867,302.300598,2
462,'2023/11/29 08:57:20:772',2,474.571228,247.807693,465.044861,202.079468,397.994202,195.613144,416.095459,189.816986,433.750854,199.817062,417.048462,201.539185,473.382019,205.26059,489.377319,200.468338,499.275696,208.822311,488.261475,211.061493,417.792664,296.931274,448.046448,288.751343,477.192932,289.906799,488.992462,299.986176,475.274475,301.896912,446.46521,300.53009,2
463,'2023/11/29 08:57:20:795',2,474.571228,247.807693,465.044861,202.079468,397.994202,195.613144,416.095459,189.816986,433.750854,199.817062,417.048462,201.539185,473.382019,205.26059,489.377319,200.468338,499.275696,208.822311,488.261475,211.061493,417.792664,296.931274,448.046448,288.751343,477.192932,289.906799,488.992462,299.986176,475.274475,301.896912,446.46521,300.53009,2
464,'2023/11/29 08:57:20:805',2,471.655212,245.608688,462.94989,198.538925,396.915497,191.657608,414.8013,186.104126,432.313477,195.941559,415.775452,197.422943,471.782227,201.584976,487.872498,196.976257,497.927795,205.29483,486.599243,207.308289,414.542175,292.501709,444.820526,285.478668,475.020721,287.088074,487.7854,296.441345,472.917328,297.78067,443.365753,296.027863,2
465,'2023/11/29 08:57:20:828',2,471.655212,245.608688,462.94989,198.538925,396.915497,191.657608,414.8013,186.104126,432.313477,195.941559,415.775452,197.422943,471.782227,201.584976,487.872498,196.976257,497.927795,205.29483,486.599243,207.308289,414.542175,292.501709,444.820526,285.478668,475.020721,287.088074,487.7854,296.441345,472.917328,297.78067,443.365753,296.027863,2
466,'2023/11/29 08:57:20:839',2,469.564148,242.948975,461.106659,196.551102,395.230469,190.804703,413.003937,185.140152,430.53064,194.636566,413.884216,196.283951,470.469116,200.209763,486.559998,195.784805,496.850708,204.148895,485.442444,205.987976,413.235046,291.67334,443.211975,283.946045,473.402405,285.492004,486.527588,295.421997,471.39032,296.362488,441.80249,294.646484,2
467,'2023/11/29 08:57:20:860',2,469.564148,242.948975,461.106659,196.551102,395.230469,190.804703,413.003937,185.140152,430.53064,194.636566,413.884216,196.283951,470.469116,200.209763,486.559998,195.784805,496.850708,204.148895,485.442444,205.987976,413.235046,291.67334,443.211975,283.946045,473.402405,285.492004,486.527588,295.421997,471.39032,296.362488,441.80249,294.646484,2
468,'2023/11/29 08:57:20:872',2,466.73349,242.324783,458.937469,195.528687,394.010559,189.748566,411.555664,184.163895,428.933533,193.528671,412.432159,195.06752,468.611084,198.986969,484.679626,194.529922,495.108948,202.820831,483.507843,204.607056,410.537598,289.965454,440.267029,282.62793,470.919037,284.283722,484.497864,293.932556,468.856232,295.302917,438.906464,293.492188,2
469,'2023/11/29 08:57:20:894',2,466.73349,242.324783,458.937469,195.528687,394.010559,189.748566,411.555664,184.163895,428.933533,193.528671,412.432159,195.06752,468.611084,198.986969,484.679626,194.529922,495.108948,202.820831,483.507843,204.607056,410.537598,289.965454,440.267029,282.62793,470.919037,284.283722,484.497864,293.932556,468.856232,295.302917,438.906464,293.492188,2
470,'2023/11/29 08:57:20:905',2,464.378906,241.675537,456.63028,194.6698,391.593994,188.973999,409.138855,183.30751,426.641022,192.67804,410.043793,194.347076,466.630981,198.006393,482.814331,193.430893,493.379608,201.69989,481.661438,203.615997,408.713379,289.744629,438.289673,282.184998,468.908661,283.701813,482.6492,293.393372,466.940765,295.126831,436.964111,293.453247,2
471,'2023/11/29 08:57:20:927',2,464.378906,241.675537,456.63028,194.6698,391.593994,188.973999,409.138855,183.30751,426.641022,192.67804,410.043793,194.347076,466.630981,198.006393,482.814331,193.430893,493.379608,201.69989,481.661438,203.615997,408.713379,289.744629,438.289673,282.184998,468.908661,283.701813,482.6492,293.393372,466.940765,295.126831,436.964111,293.453247,2
472,'2023/11/29 08:57:20:973',2,461.760925,242.405212,454.008606,194.806366,388.440002,188.578796,406.086823,182.730179,423.859039,192.545013,407.031006,194.261353,464.141388,197.960342,480.542511,193.007507,491.208008,201.47644,479.392029,203.635345,406.320251,290.245636,435.958801,282.883423,466.153076,284.408142,479.996918,293.88855,464.221252,295.027405,434.59082,293.346588,2
473,'2023/11/29 08:57:20:988',2,461.794128,242.184753,454.053955,194.384216,388.921326,188.745407,406.500763,182.887863,424.16925,192.446228,407.392151,194.185577,464.180176,197.717621,480.559265,192.912689,491.203369,201.337784,479.408234,203.378342,406.225067,289.897827,435.916138,282.789764,466.32196,284.346436,480.36853,293.595642,464.355103,294.336914,434.60788,292.63678,2
474,'2023/11/29 08:57:21:010',2,461.794128,242.184753,454.053955,194.384216,388.921326,188.745407,406.500763,182.887863,424.16925,192.446228,407.392151,194.185577,464.180176,197.717621,480.559265,192.912689,491.203369,201.337784,479.408234,203.378342,406.225067,289.897827,435.916138,282.789764,466.32196,284.346436,480.36853,293.595642,464.355103,294.336914,434.60788,292.63678,2
475,'2023/11/29 08:57:21:022',2,455.582153,243.627304,447.770447,194.150894,381.676575,188.116684,399.26416,182.025726,417.600464,191.561661,400.595673,193.533539,458.581787,195.981277,475.402069,190.352509,486.517853,198.486618,474.150391,201.150146,399.756592,290.540924,429.672607,283.71936,460.894592,284.666779,475.683228,292.831482,458.983765,294.616943,428.543091,293.534607,2
476,'2023/11/29 08:57:21:045',2,455.582153,243.627304,447.770447,194.150894,381.676575,188.116684,399.26416,182.025726,417.600464,191.561661,400.595673,193.533539,458.581787,195.981277,475.402069,190.352509,486.517853,198.486618,474.150391,201.150146,399.756592,290.540924,429.672607,283.71936,460.894592,284.666779,475.683228,292.831482,458.983765,294.616943,428.543091,293.534607,2
477,'2023/11/29 08:57:21:055',2,451.281555,244.120789,443.985352,194.348465,378.280457,188.253418,395.870911,182.107819,414.187073,191.815506,397.008545,193.822968,455.273651,196.45018,472.276672,190.858368,483.521545,199.17308,471.022003,201.822311,396.360199,291.567932,425.942108,284.737976,456.816559,285.914581,471.898651,294.363708,455.007446,296.192139,424.720825,294.87735,2
478,'2023/11/29 08:57:21:076',2,451.281555,244.120789,443.985352,194.348465,378.280457,188.253418,395.870911,182.107819,414.187073,191.815506,397.008545,193.822968,455.273651,196.45018,472.276672,190.858368,483.521545,199.17308,471.022003,201.822311,396.360199,291.567932,425.942108,284.737976,456.816559,285.914581,471.898651,294.363708,455.007446,296.192139,424.720825,294.87735,2
479,'2023/11/29 08:57:21:107',2,446.970398,244.379654,439.612976,194.449829,373.724091,188.734909,391.25589,182.452332,409.812958,192.04808,392.543945,194.182617,451.447815,196.218933,468.639893,190.287094,480.174988,198.452057,467.403595,201.336655,392.376282,291.325439,421.85791,284.477753,453.288452,285.336395,468.829346,293.405121,451.555969,295.729431,420.8367,294.71759,2
480,'2023/11/29 08:57:21:122',2,442.211151,244.468643,434.946686,194.253403,369.250977,189.190506,386.624847,182.871216,405.347656,192.041565,388.072144,194.341904,447.296783,195.67308,464.585205,189.602829,476.415375,197.491379,463.369476,200.525467,387.950012,291.181702,417.3013,284.374329,449.390442,284.904755,465.507721,292.512512,447.729431,295.39978,416.461182,294.703674,2
481,'2023/11/29 08:57:21:143',2,442.211151,244.468643,434.946686,194.253403,369.250977,189.190506,386.624847,182.871216,405.347656,192.041565,388.072144,194.341904,447.296783,195.67308,464.585205,189.602829,476.415375,197.491379,463.369476,200.525467,387.950012,291.181702,417.3013,284.374329,449.390442,284.904755,465.507721,292.512512,447.729431,295.39978,416.461182,294.703674,2
482,'2023/11/29 08:57:21:155',2,437.137421,244.310791,430.031158,194.004852,364.772949,189.653763,381.986084,183.064957,400.927032,192.084534,383.536041,194.690323,443.094666,194.952255,460.598969,188.357925,472.790649,196.074966,459.447449,199.536392,384.158783,291.211853,413.124969,284.094421,445.132751,284.191956,461.837036,291.566895,443.68396,294.802185,412.420471,294.524963,2
483,'2023/11/29 08:57:21:193',2,437.137421,244.310791,430.031158,194.004852,364.772949,189.653763,381.986084,183.064957,400.927032,192.084534,383.536041,194.690323,443.094666,194.952255,460.598969,188.357925,472.790649,196.074966,459.447449,199.536392,384.158783,291.211853,413.124969,284.094421,445.132751,284.191956,461.837036,291.566895,443.68396,294.802185,412.420471,294.524963,2
484,'2023/11/29 08:57:21:205',2,433.088989,243.728577,426.278809,193.44043,360.910583,188.815094,378.15152,182.346725,397.226013,191.338928,379.710602,193.88475,439.827545,194.343338,457.566284,187.870087,469.944519,195.553192,456.345184,198.953049,380.306854,290.258087,409.248566,283.302063,441.508331,283.505157,458.654602,290.879181,440.118591,294.04071,408.579285,293.644775,2
485,'2023/11/29 08:57:21:228',2,433.088989,243.728577,426.278809,193.44043,360.910583,188.815094,378.15152,182.346725,397.226013,191.338928,379.710602,193.88475,439.827545,194.343338,457.566284,187.870087,469.944519,195.553192,456.345184,198.953049,380.306854,290.258087,409.248566,283.302063,441.508331,283.505157,458.654602,290.879181,440.118591,294.04071,408.579285,293.644775,2
486,'2023/11/29 08:57:21:239',2,423.759186,240.615646,417.783813,190.998947,352.560699,187.410187,369.818359,180.870789,389.235596,189.760208,371.092712,192.570511,433.008118,192.506516,451.364502,185.966324,464.416565,193.592148,450.338501,197.201065,372.417175,287.64917,400.975342,280.213989,433.998627,280.423584,452.429443,288.322601,432.741364,291.422302,400.451599,291.013733,2
487,'2023/11/29 08:57:21:260',2,423.759186,240.615646,417.783813,190.998947,352.560699,187.410187,369.818359,180.870789,389.235596,189.760208,371.092712,192.570511,433.008118,192.506516,451.364502,185.966324,464.416565,193.592148,450.338501,197.201065,372.417175,287.64917,400.975342,280.213989,433.998627,280.423584,452.429443,288.322601,432.741364,291.422302,400.451599,291.013733,2
488,'2023/11/29 08:57:21:272',2,420.811951,240.195526,414.726166,190.295334,349.736023,186.560287,366.861664,179.960739,386.370697,188.549377,368.395782,191.439545,429.927246,190.852615,448.226685,184.246185,461.274231,191.638748,447.071136,195.24408,370.152893,288.024963,398.541626,280.393646,431.068329,280.224487,449.570801,287.859497,430.047852,291.953186,397.972351,291.894104,2
489,'2023/11/29 08:57:21:295',2,420.811951,240.195526,414.726166,190.295334,349.736023,186.560287,366.861664,179.960739,386.370697,188.549377,368.395782,191.439545,429.927246,190.852615,448.226685,184.246185,461.274231,191.638748,447.071136,195.24408,370.152893,288.024963,398.541626,280.393646,431.068329,280.224487,449.570801,287.859497,430.047852,291.953186,397.972351,291.894104,2
490,'2023/11/29 08:57:21:305',2,417.540649,238.845673,411.361572,189.457001,346.36673,186.673157,363.516541,180.080231,383.007782,188.322174,364.970703,191.344925,426.898804,190.524048,445.22467,184.127502,458.443848,191.449219,444.21228,194.962051,367.039581,287.610687,395.444092,279.569763,428.312073,279.373138,447.195496,287.342041,427.395142,291.065521,395.001221,291.051697,2
491,'2023/11/29 08:57:21:327',2,417.540649,238.845673,411.361572,189.457001,346.36673,186.673157,363.516541,180.080231,383.007782,188.322174,364.970703,191.344925,426.898804,190.524048,445.22467,184.127502,458.443848,191.449219,444.21228,194.962051,367.039581,287.610687,395.444092,279.569763,428.312073,279.373138,447.195496,287.342041,427.395142,291.065521,395.001221,291.051697,2
492,'2023/11/29 08:57:21:339',2,414.401733,238.191711,408.234344,188.524307,343.712769,186.189468,360.761841,179.549835,380.22052,187.679047,362.221466,190.776077,424.050293,189.653671,442.369446,183.153442,455.720337,190.359619,441.414795,193.964035,364.248657,286.319336,392.542938,278.497437,426.009827,278.141937,445.327515,285.689911,425.114746,289.441681,392.310913,289.581726,2
493,'2023/11/29 08:57:21:361',2,414.401733,238.191711,408.234344,188.524307,343.712769,186.189468,360.761841,179.549835,380.22052,187.679047,362.221466,190.776077,424.050293,189.653671,442.369446,183.153442,455.720337,190.359619,441.414795,193.964035,364.248657,286.319336,392.542938,278.497437,426.009827,278.141937,445.327515,285.689911,425.114746,289.441681,392.310913,289.581726,2
494,'2023/11/29 08:57:21:372',2,411.722168,237.539612,405.358612,187.597015,340.539063,185.450974,357.583038,178.770645,377.223938,186.757538,359.148987,189.950211,421.349731,188.475342,439.776611,181.869003,453.217438,188.932877,438.835022,192.658295,361.567352,285.589172,389.932373,277.859528,423.652222,277.285126,443.173828,284.457001,422.838257,288.427185,389.790649,288.782959,2
495,'2023/11/29 08:57:21:409',2,411.722168,237.539612,405.358612,187.597015,340.539063,185.450974,357.583038,178.770645,377.223938,186.757538,359.148987,189.950211,421.349731,188.475342,439.776611,181.869003,453.217438,188.932877,438.835022,192.658295,361.567352,285.589172,389.932373,277.859528,423.652222,277.285126,443.173828,284.457001,422.838257,288.427185,389.790649,288.782959,2
496,'2023/11/29 08:57:21:422',2,407.993225,236.513702,401.942322,186.640045,337.768097,184.562027,354.711456,177.871597,374.283203,185.885666,356.20636,189.081696,418.30484,187.641541,436.814331,181.06012,450.360504,188.171829,435.863007,191.860397,358.784912,284.637756,386.826996,276.868286,420.369812,276.385895,440.277466,283.698242,419.651398,287.419678,386.734924,287.685211,2
497,'2023/11/29 08:57:21:444',2,407.993225,236.513702,401.942322,186.640045,337.768097,184.562027,354.711456,177.871597,374.283203,185.885666,356.20636,189.081696,418.30484,187.641541,436.814331,181.06012,450.360504,188.171829,435.863007,191.860397,358.784912,284.637756,386.826996,276.868286,420.369812,276.385895,440.277466,283.698242,419.651398,287.419678,386.734924,287.685211,2
498,'2023/11/29 08:57:21:456',2,404.64035,235.117508,398.543488,185.53096,334.721466,184.258057,351.54364,177.53302,371.130981,185.17218,353.070526,188.553864,415.34729,186.610428,433.868378,180.121613,447.573517,187.053131,432.996765,190.74231,356.286652,283.95874,384.065002,275.842072,417.811432,275.128662,438.118134,282.485077,417.245056,286.299927,384.138306,286.791565,2
